time_s,mcu_tick_ms,adc,target,integral,error,kp,ki,output_x100,duty
87.24570727348328,86741,2393,2400,4541,7,0.01,0.002,5915,59
87.35470533370972,86850,2406,2400,4541,-6,0.01,0.002,5902,59
87.46475720405579,86960,2400,2400,4541,0,0.01,0.002,5908,59
87.5737624168396,87069,2404,2400,4540,-4,0.01,0.002,5904,59
87.68376922607422,87179,2382,2400,4542,18,0.01,0.002,5926,59
87.79376769065857,87289,2394,2400,4543,6,0.01,0.002,5915,59
87.90276527404785,87398,2385,2400,4544,15,0.01,0.002,5924,59
88.01279354095459,87508,2390,2400,4545,10,0.01,0.002,5919,59
88.12279105186462,87618,2407,2400,4544,-7,0.01,0.002,5902,59
88.23296427726746,87728,2401,2400,4544,-1,0.01,0.002,5908,59
88.34330153465271,87838,2402,2400,4544,-2,0.01,0.002,5907,59
88.45332551002502,87948,2404,2400,4544,-4,0.01,0.002,5905,59
88.56334352493286,88058,2379,2400,4546,21,0.01,0.002,5930,59
88.67334127426147,88168,2393,2400,4546,7,0.01,0.002,5916,59
88.78242874145508,88277,2407,2400,4546,-7,0.01,0.002,5902,59
88.89242672920227,88387,2401,2400,4546,-1,0.01,0.002,5908,59
89.00242447853088,88497,2403,2400,4545,-3,0.01,0.002,5906,59
89.1124222278595,88607,2402,2400,4545,-2,0.01,0.002,5907,59
89.22242045402527,88717,2404,2400,4545,-4,0.01,0.002,5905,59
89.33241868019104,88827,2387,2400,4546,13,0.01,0.002,5922,59
89.44249534606934,88937,2408,2400,4545,-8,0.01,0.002,5901,59
89.55249357223511,89047,2400,2400,4545,0,0.01,0.002,5909,59
89.66153883934021,89156,2403,2400,4545,-3,0.01,0.002,5906,59
89.7715368270874,89266,2403,2400,4545,-3,0.01,0.002,5906,59
89.88184118270874,89376,2403,2400,4544,-3,0.01,0.002,5906,59
89.99222159385681,89486,2405,2400,4544,-5,0.01,0.002,5904,59
90.10223627090454,89596,2400,2400,4544,0,0.01,0.002,5909,59
90.21123671531677,89705,2403,2400,4544,-3,0.01,0.002,5906,59
90.32127404212952,89815,2403,2400,4543,-3,0.01,0.002,5906,59
90.43127274513245,89925,2404,2400,4543,-4,0.01,0.002,5905,59
90.54127049446106,90035,2398,2048,4508,-350,0.01,0.002,5552,56
90.6512680053711,90145,2262,2048,4486,-214,0.01,0.002,5683,57
90.76126646995544,90255,2313,2048,4460,-265,0.01,0.002,5627,56
90.87128949165344,90365,2293,2048,4435,-245,0.01,0.002,5642,56
90.9812867641449,90475,2295,2048,4411,-247,0.01,0.002,5635,56
91.09179329872131,90585,2298,2048,4386,-250,0.01,0.002,5627,56
91.20179104804993,90695,2292,2048,4361,-244,0.01,0.002,5628,56
91.31229877471924,90805,2294,2048,4337,-246,0.01,0.002,5621,56
91.42147731781006,90915,2289,2048,4313,-241,0.01,0.002,5622,56
91.53161954879761,91025,2289,2048,4289,-241,0.01,0.002,5617,56
91.64212894439697,91135,2288,2048,4265,-240,0.01,0.002,5613,56
91.75217604637146,91245,2285,2048,4241,-237,0.01,0.002,5611,56
91.86217403411865,91355,2284,2048,4217,-236,0.01,0.002,5608,56
91.97217226028442,91465,2284,2048,4194,-236,0.01,0.002,5603,56
92.08228540420532,91575,2279,2048,4171,-231,0.01,0.002,5603,56
92.19235467910767,91685,2282,2048,4147,-234,0.01,0.002,5596,56
92.30235290527344,91795,2281,2048,4124,-233,0.01,0.002,5592,56
92.41238570213318,91905,2277,2048,4101,-229,0.01,0.002,5591,56
92.52238345146179,92015,2276,2048,4078,-228,0.01,0.002,5588,56
92.63241839408875,92125,2277,2048,4055,-229,0.01,0.002,5582,56
92.74241638183594,92235,2273,2048,4033,-225,0.01,0.002,5582,56
92.85251259803772,92345,2273,2048,4010,-225,0.01,0.002,5577,56
92.96250891685486,92455,2273,2048,3988,-225,0.01,0.002,5573,56
93.07277917861938,92565,2268,2048,3966,-220,0.01,0.002,5573,56
93.18210315704346,92675,2271,2048,3943,-223,0.01,0.002,5566,56
93.29210138320923,92785,2270,2048,3921,-222,0.01,0.002,5562,56
93.40209937095642,92895,2264,2048,3900,-216,0.01,0.002,5564,56
93.5131242275238,93005,2265,2048,3878,-217,0.01,0.002,5559,56
93.623122215271,93115,2266,2048,3856,-218,0.01,0.002,5553,56
93.73314571380615,93225,2260,2048,3835,-212,0.01,0.002,5555,56
93.8431441783905,93335,2266,2048,3813,-218,0.01,0.002,5545,55
93.95314192771912,93445,2258,2048,3792,-210,0.01,0.002,5549,55
94.06313991546631,93555,2261,2048,3771,-213,0.01,0.002,5541,55
94.1731379032135,93665,2259,2048,3750,-211,0.01,0.002,5539,55
94.28313660621643,93775,2259,2048,3729,-211,0.01,0.002,5535,55
94.39313411712646,93885,2255,2048,3708,-207,0.01,0.002,5535,55
94.50263929367065,93995,2253,2048,3687,-205,0.01,0.002,5533,55
94.61314678192139,94105,2254,2048,3667,-206,0.01,0.002,5527,55
94.72339391708374,94215,2255,2048,3646,-207,0.01,0.002,5522,55
94.8327431678772,94325,2248,2048,3626,-200,0.01,0.002,5525,55
94.94338202476501,94435,2254,2048,3606,-206,0.01,0.002,5515,55
95.05337977409363,94545,2249,2048,3585,-201,0.01,0.002,5516,55
95.16348528862,94655,2249,2048,3565,-201,0.01,0.002,5512,55
95.2734842300415,94765,2246,2048,3546,-198,0.01,0.002,5511,55
95.38348126411438,94875,2246,2048,3526,-198,0.01,0.002,5507,55
95.49347925186157,94985,2245,2048,3506,-197,0.01,0.002,5504,55
95.60347747802734,95095,2242,2048,3487,-194,0.01,0.002,5503,55
95.71347522735596,95205,2243,2048,3467,-195,0.01,0.002,5499,55
95.82354521751404,95315,2240,2048,3448,-192,0.01,0.002,5498,55
95.93354320526123,95425,2241,2048,3429,-193,0.01,0.002,5493,55
96.043377161026,95535,2239,2048,3410,-191,0.01,0.002,5491,55
96.15337467193604,95645,2237,2048,3391,-189,0.01,0.002,5489,55
96.26337242126465,95755,2235,2048,3372,-187,0.01,0.002,5487,55
96.37366008758545,95865,2238,2048,3353,-190,0.01,0.002,5481,55
96.48325419425964,95975,2233,2048,3334,-185,0.01,0.002,5482,55
96.59325242042542,96085,2233,2048,3316,-185,0.01,0.002,5478,55
96.70325040817261,96195,2234,2048,3297,-186,0.01,0.002,5474,55
96.81324815750122,96305,2228,2048,3279,-180,0.01,0.002,5476,55
96.92424631118774,96415,2233,2048,3261,-185,0.01,0.002,5467,55
97.03424429893494,96525,2224,2048,3243,-176,0.01,0.002,5473,55
97.14424204826355,96635,2231,2048,3225,-183,0.01,0.002,5462,55
97.25424027442932,96745,2225,2048,3207,-177,0.01,0.002,5465,55
97.36423778533936,96855,2225,2048,3190,-177,0.01,0.002,5461,55
97.47425150871277,96965,2225,2048,3172,-177,0.01,0.002,5457,55
97.58392381668091,97075,2225,2048,3154,-177,0.01,0.002,5454,55
97.69392204284668,97185,2222,2048,3137,-174,0.01,0.002,5453,55
97.80397844314575,97295,2221,2048,3119,-173,0.01,0.002,5451,55
97.91418600082397,97405,2221,2048,3102,-173,0.01,0.002,5448,54
98.02460598945618,97515,2222,2048,3085,-174,0.01,0.002,5443,54
98.13360381126404,97625,2216,2048,3068,-168,0.01,0.002,5446,54
98.24369597434998,97735,2221,2048,3051,-173,0.01,0.002,5437,54
98.35469460487366,97845,2217,2048,3034,-169,0.01,0.002,5438,54
98.4647307395935,97955,2217,2048,3017,-169,0.01,0.002,5434,54
98.57372879981995,98065,2214,2048,3000,-166,0.01,0.002,5434,54
98.68472671508789,98175,2214,2048,2984,-166,0.01,0.002,5431,54
98.79481363296509,98285,2212,2048,2967,-164,0.01,0.002,5430,54
98.9048113822937,98395,2216,2048,2950,-168,0.01,0.002,5422,54
99.01483201980591,98505,2209,2048,2934,-161,0.01,0.002,5426,54
99.12482929229736,98615,2213,2048,2918,-165,0.01,0.002,5419,54
99.23482751846313,98725,2210,2048,2902,-162,0.01,0.002,5418,54
99.34482526779175,98835,2210,2048,2885,-162,0.01,0.002,5415,54
99.45486998558044,98945,2210,2048,2869,-162,0.01,0.002,5412,54
99.56410908699036,99055,2206,2048,2853,-158,0.01,0.002,5413,54
99.6744556427002,99165,2205,2048,2838,-157,0.01,0.002,5411,54
99.78451490402222,99275,2206,2048,2822,-158,0.01,0.002,5406,54
99.89451313018799,99385,2206,2048,2806,-158,0.01,0.002,5403,54
100.0045108795166,99495,2202,2048,2791,-154,0.01,0.002,5404,54
100.1145088672638,99605,2202,2048,2775,-154,0.01,0.002,5401,54
100.2245979309082,99715,2202,2048,2760,-154,0.01,0.002,5398,54
100.33481454849243,99825,2202,2048,2745,-154,0.01,0.002,5395,54
100.44482588768005,99935,2202,2048,2729,-154,0.01,0.002,5392,54
100.55533170700073,100045,2197,2048,2714,-149,0.01,0.002,5394,54
100.6653299331665,100155,2180,2048,2701,-132,0.01,0.002,5408,54
100.77476072311401,100265,2185,2048,2687,-137,0.01,0.002,5401,54
100.88475847244263,100375,2183,2048,2674,-135,0.01,0.002,5400,54
100.99475646018982,100485,2200,2048,2659,-152,0.01,0.002,5380,54
101.10476970672607,100595,2177,2048,2646,-129,0.01,0.002,5400,54
101.215008020401,100705,2182,2048,2632,-134,0.01,0.002,5393,54
101.32541012763977,100815,2179,2048,2619,-131,0.01,0.002,5393,54
101.43540787696838,100925,2198,2048,2604,-150,0.01,0.002,5371,54
101.54540586471558,101035,2172,2048,2592,-124,0.01,0.002,5394,54
101.65540361404419,101145,2180,2048,2579,-132,0.01,0.002,5384,54
101.76549696922302,101255,2175,2048,2566,-127,0.01,0.002,5386,54
101.87554860115051,101365,2198,2048,2551,-150,0.01,0.002,5360,54
101.98556208610535,101475,2168,2048,2539,-120,0.01,0.002,5388,54
102.0955593585968,101585,2178,2048,2526,-130,0.01,0.002,5375,54
102.20557165145874,101695,2177,2048,2513,-129,0.01,0.002,5374,54
102.31561088562012,101805,2188,2048,2499,-140,0.01,0.002,5360,54
102.42560863494873,101915,2169,2048,2487,-121,0.01,0.002,5376,54
102.5356068611145,102025,2174,2048,2474,-126,0.01,0.002,5369,54
102.64560461044312,102135,2170,2048,2462,-122,0.01,0.002,5371,54
102.75585126876831,102245,2189,2048,2448,-141,0.01,0.002,5349,53
102.86606693267822,102355,2163,2048,2437,-115,0.01,0.002,5372,54
102.97627258300781,102465,2170,2048,2424,-122,0.01,0.002,5363,54
103.08539581298828,102575,2168,2048,2412,-120,0.01,0.002,5363,54
103.19639420509338,102685,2186,2048,2399,-138,0.01,0.002,5342,53
103.30639171600342,102795,2159,2048,2387,-111,0.01,0.002,5367,54
103.4164035320282,102905,2170,2048,2375,-122,0.01,0.002,5353,54
103.52642726898193,103015,2162,2048,2364,-114,0.01,0.002,5359,54
103.6364254951477,103125,2187,2048,2350,-139,0.01,0.002,5331,53
103.74642324447632,103235,2153,2048,2339,-105,0.01,0.002,5363,54
103.85642123222351,103345,2166,2048,2328,-118,0.01,0.002,5348,53
103.96641945838928,103455,2163,2048,2316,-115,0.01,0.002,5348,53
104.0764172077179,103565,2182,2048,2303,-134,0.01,0.002,5327,53
104.18641519546509,103675,2155,2048,2292,-107,0.01,0.002,5352,54
104.29641318321228,103785,2163,2048,2281,-115,0.01,0.002,5341,53
104.40671062469482,103895,2157,2048,2270,-109,0.01,0.002,5345,53
104.51606249809265,104005,2182,2048,2256,-134,0.01,0.002,5317,53
104.6260883808136,104115,2151,2048,2246,-103,0.01,0.002,5346,53
104.73708629608154,104225,2162,2048,2235,-114,0.01,0.002,5333,53
104.84608435630798,104335,2155,2048,2224,-107,0.01,0.002,5338,53
104.95665097236633,104445,2178,2048,2211,-130,0.01,0.002,5312,53
105.06664824485779,104555,2166,2048,2199,-118,0.01,0.002,5322,53
105.17664623260498,104665,2151,2048,2189,-103,0.01,0.002,5335,53
105.28664445877075,104775,2156,2048,2178,-108,0.01,0.002,5328,53
105.3966896533966,104885,2174,2048,2165,-126,0.01,0.002,5307,53
105.5066876411438,104995,2148,2048,2155,-100,0.01,0.002,5331,53
105.61668539047241,105105,2155,2048,2145,-107,0.01,0.002,5322,53
105.7266833782196,105215,2152,2048,2134,-104,0.01,0.002,5323,53
105.83674693107605,105325,2171,2048,2122,-123,0.01,0.002,5301,53
105.94674468040466,105435,2162,2048,2111,-114,0.01,0.002,5308,53
106.05690431594849,105545,2146,2048,2101,-98,0.01,0.002,5322,53
106.16724634170532,105655,2151,2048,2090,-103,0.01,0.002,5315,53
106.27724480628967,105765,2152,2048,2080,-104,0.01,0.002,5312,53
106.38725757598877,105875,2148,2048,2070,-100,0.01,0.002,5314,53
106.49725461006165,105985,2148,2048,2060,-100,0.01,0.002,5312,53
106.60725212097168,106095,2165,2048,2048,-117,0.01,0.002,5293,53
106.71725034713745,106205,2139,2048,2039,-91,0.01,0.002,5317,53
106.8272488117218,106315,2151,2048,2029,-103,0.01,0.002,5303,53
106.93724584579468,106425,2143,2048,2019,-95,0.01,0.002,5309,53
107.04724407196045,106535,2166,2048,2008,-118,0.01,0.002,5284,53
107.15729904174805,106645,2154,2048,1997,-106,0.01,0.002,5294,53
107.26729726791382,106755,2140,2048,1988,-92,0.01,0.002,5306,53
107.3773193359375,106865,2147,2048,1978,-99,0.01,0.002,5297,53
107.48731780052185,106975,2143,2048,1968,-95,0.01,0.002,5299,53
107.59757876396179,107085,2162,2048,1957,-114,0.01,0.002,5278,53
107.70797991752625,107195,2155,2048,1946,-107,0.01,0.002,5282,53
107.81797862052917,107305,2135,2048,1938,-87,0.01,0.002,5301,53
107.92804312705994,107415,2143,2048,1928,-95,0.01,0.002,5291,53
108.03804111480713,107525,2140,2048,1919,-92,0.01,0.002,5292,53
108.14803838729858,107635,2159,2048,1908,-111,0.01,0.002,5271,53
108.25803685188293,107745,2133,2048,1899,-85,0.01,0.002,5295,53
108.36803460121155,107855,2139,2048,1890,-91,0.01,0.002,5287,53
108.4775402545929,107965,2139,2048,1881,-91,0.01,0.002,5285,53
108.58753824234009,108075,2157,2048,1870,-109,0.01,0.002,5265,53
108.69756579399109,108185,2133,2048,1862,-85,0.01,0.002,5287,53
108.80756402015686,108295,2139,2048,1853,-91,0.01,0.002,5280,53
108.91758871078491,108405,2134,2048,1844,-86,0.01,0.002,5283,53
109.02809500694275,108515,2155,2048,1833,-107,0.01,0.002,5260,53
109.13809299468994,108625,2127,2048,1825,-79,0.01,0.002,5286,53
109.24836015701294,108735,2140,2048,1816,-92,0.01,0.002,5271,53
109.35829830169678,108845,2131,2048,1808,-83,0.01,0.002,5279,53
109.46829581260681,108955,2154,2048,1797,-106,0.01,0.002,5254,53
109.57829403877258,109065,2122,2048,1790,-74,0.01,0.002,5284,53
109.6882917881012,109175,2135,2048,1781,-87,0.01,0.002,5269,53
109.79829025268555,109285,2131,2048,1773,-83,0.01,0.002,5272,53
109.90837526321411,109395,2131,2048,1765,-83,0.01,0.002,5270,53
110.01837062835693,109505,2132,2048,1756,-84,0.01,0.002,5267,53
110.12840938568115,109615,2133,2048,1748,-85,0.01,0.002,5265,53
110.23840689659119,109725,2148,2048,1738,-100,0.01,0.002,5248,52
110.34840416908264,109835,2143,2048,1728,-95,0.01,0.002,5251,53
110.45840382575989,109945,2143,2048,1719,-95,0.01,0.002,5249,52
110.56840014457703,110055,2126,2048,1711,-78,0.01,0.002,5264,53
110.67839789390564,110165,2129,2048,1703,-81,0.01,0.002,5260,53
110.78840637207031,110275,2127,2048,1695,-79,0.01,0.002,5260,53
110.89913010597229,110385,2147,2048,1685,-99,0.01,0.002,5238,52
111.00851225852966,110495,2139,2048,1676,-91,0.01,0.002,5244,52
111.11850905418396,110605,2138,2048,1667,-90,0.01,0.002,5243,52
111.22850680351257,110715,2138,2048,1658,-90,0.01,0.002,5242,52
111.33850455284119,110825,2139,2048,1649,-91,0.01,0.002,5239,52
111.44854307174683,110935,2138,2048,1640,-90,0.01,0.002,5238,52
111.5585412979126,111045,2121,2048,1633,-73,0.01,0.002,5254,53
111.66953992843628,111155,2123,2048,1625,-75,0.01,0.002,5250,53
111.77953767776489,111265,2142,2048,1616,-94,0.01,0.002,5229,52
111.88953614234924,111375,2114,2048,1609,-66,0.01,0.002,5256,53
111.9995334148407,111485,2127,2048,1601,-79,0.01,0.002,5241,52
112.1088981628418,111595,2120,2048,1594,-72,0.01,0.002,5247,52
112.21889662742615,111705,2143,2048,1584,-95,0.01,0.002,5222,52
112.32890725135803,111815,2112,2048,1578,-64,0.01,0.002,5252,53
112.43990540504456,111925,2124,2048,1570,-76,0.01,0.002,5238,52
112.54916095733643,112035,2139,2048,1561,-91,0.01,0.002,5221,52
112.65972876548767,112145,2112,2048,1555,-64,0.01,0.002,5247,52
112.7697274684906,112255,2122,2048,1548,-74,0.01,0.002,5236,52
112.87923336029053,112365,2137,2048,1539,-89,0.01,0.002,5219,52
112.98923134803772,112475,2111,2048,1532,-63,0.01,0.002,5244,52
113.09928750991821,112585,2132,2048,1524,-84,0.01,0.002,5221,52
113.20928502082825,112695,2092,2048,1520,-44,0.01,0.002,5260,53
113.31938123703003,112805,2146,2048,1510,-98,0.01,0.002,5204,52
113.43038010597229,112915,2103,2048,1504,-55,0.01,0.002,5246,52
113.53950095176697,113025,2123,2048,1497,-75,0.01,0.002,5224,52
113.64949917793274,113135,2093,2048,1492,-45,0.01,0.002,5254,53
113.76000452041626,113245,2124,2048,1485,-76,0.01,0.002,5221,52
113.86955261230469,113355,2111,2048,1478,-63,0.01,0.002,5233,52
113.98055052757263,113465,2116,2048,1472,-68,0.01,0.002,5226,52
114.08981657028198,113575,2115,2048,1465,-67,0.01,0.002,5226,52
114.20021677017212,113685,2116,2048,1458,-68,0.01,0.002,5224,52
114.31021475791931,113795,2111,2048,1452,-63,0.01,0.002,5227,52
114.42030549049377,113905,2116,2048,1445,-68,0.01,0.002,5221,52
114.53031373023987,114015,2093,2048,1440,-45,0.01,0.002,5243,52
114.64031076431274,114125,2119,2048,1433,-71,0.01,0.002,5216,52
114.75030875205994,114235,2111,2048,1427,-63,0.01,0.002,5223,52
114.86030697822571,114345,2111,2048,1421,-63,0.01,0.002,5221,52
114.97032451629639,114455,2092,2048,1416,-44,0.01,0.002,5239,52
115.080322265625,114565,2119,2048,1409,-71,0.01,0.002,5211,52
115.19032001495361,114675,2107,2048,1403,-59,0.01,0.002,5222,52
115.3008759021759,114785,2111,2048,1397,-63,0.01,0.002,5217,52
115.41092348098755,114895,2092,2048,1393,-44,0.01,0.002,5235,52
115.52102398872375,115005,2114,2048,1386,-66,0.01,0.002,5211,52
115.63102149963379,115115,2107,2048,1380,-59,0.01,0.002,5217,52
115.74128198623657,115225,2111,2048,1374,-63,0.01,0.002,5212,52
115.85115623474121,115335,2088,2048,1370,-40,0.01,0.002,5234,52
115.96063685417175,115445,2113,2048,1363,-65,0.01,0.002,5208,52
116.07163548469543,115555,2108,2048,1357,-60,0.01,0.002,5212,52
116.18089652061462,115665,2107,2048,1351,-59,0.01,0.002,5211,52
116.29089426994324,115775,2088,2048,1347,-40,0.01,0.002,5230,52
116.40089178085327,115885,2115,2048,1341,-67,0.01,0.002,5201,52
116.51088976860046,115995,2084,2048,1337,-36,0.01,0.002,5232,52
116.62088751792908,116105,2116,2048,1330,-68,0.01,0.002,5198,52
116.73098635673523,116215,2084,2048,1327,-36,0.01,0.002,5229,52
116.8410587310791,116325,2115,2048,1320,-67,0.01,0.002,5197,52
116.95205664634705,116435,2104,2048,1314,-56,0.01,0.002,5207,52
117.06105518341064,116545,2107,2048,1309,-59,0.01,0.002,5203,52
117.17205262184143,116655,2084,2048,1305,-36,0.01,0.002,5225,52
117.2820508480072,116765,2115,2048,1298,-67,0.01,0.002,5193,52
117.391277551651,116875,2099,2048,1293,-51,0.01,0.002,5208,52
117.5014123916626,116985,2108,2048,1287,-60,0.01,0.002,5198,52
117.6114387512207,117095,2084,2048,1284,-36,0.01,0.002,5221,52
117.72143650054932,117205,2090,2048,1279,-42,0.01,0.002,5214,52
117.83143472671509,117315,2107,2048,1273,-59,0.01,0.002,5196,52
117.9414324760437,117425,2103,2048,1268,-55,0.01,0.002,5199,52
118.05252861976624,117535,2084,2048,1264,-36,0.01,0.002,5217,52
118.16252636909485,117645,2093,2048,1260,-45,0.01,0.002,5207,52
118.2725920677185,117755,2091,2048,1256,-43,0.01,0.002,5208,52
118.38158988952637,117865,2109,2048,1249,-61,0.01,0.002,5189,52
118.49261498451233,117975,2079,2048,1246,-31,0.01,0.002,5218,52
118.6026132106781,118085,2093,2048,1242,-45,0.01,0.002,5203,52
118.71200942993164,118195,2103,2048,1236,-55,0.01,0.002,5192,52
118.82251477241516,118305,2097,2048,1231,-49,0.01,0.002,5197,52
118.9327745437622,118415,2085,2048,1228,-37,0.01,0.002,5209,52
119.04210186004639,118525,2089,2048,1224,-41,0.01,0.002,5204,52
119.15260791778564,118635,2085,2048,1220,-37,0.01,0.002,5207,52
119.26260590553284,118745,2089,2048,1216,-41,0.01,0.002,5202,52
119.37260389328003,118855,2103,2048,1210,-55,0.01,0.002,5187,52
119.48263001441956,118965,2082,2048,1207,-34,0.01,0.002,5207,52
119.59262728691101,119075,2090,2048,1203,-42,0.01,0.002,5199,52
119.70266842842102,119185,2104,2048,1197,-56,0.01,0.002,5184,52
119.8126654624939,119295,2096,2048,1192,-48,0.01,0.002,5191,52
119.92274689674377,119405,2080,2048,1189,-32,0.01,0.002,5206,52
120.03274536132812,119515,2091,2048,1185,-43,0.01,0.002,5194,52
120.14274263381958,119625,2099,2048,1180,-51,0.01,0.002,5185,52
120.25274062156677,119735,2099,2048,1175,-51,0.01,0.002,5184,52
120.36278176307678,119845,2075,2048,1172,-27,0.01,0.002,5207,52
120.47278022766113,119955,2087,2048,1168,-39,0.01,0.002,5195,52
120.58320093154907,120065,2099,2048,1163,-51,0.01,0.002,5182,52
120.69353485107422,120175,2096,2048,1158,-48,0.01,0.002,5184,52
120.80355167388916,120285,2096,2048,1153,-48,0.01,0.002,5183,52
120.91354846954346,120395,2077,2048,1150,-29,0.01,0.002,5201,52
121.02300453186035,120505,2103,2048,1145,-55,0.01,0.002,5174,52
121.13300371170044,120615,2091,2048,1141,-43,0.01,0.002,5185,52
121.24363708496094,120725,2080,2048,1137,-32,0.01,0.002,5196,52
121.35363554954529,120835,2085,2048,1134,-37,0.01,0.002,5190,52
121.4636332988739,120945,2081,2048,1130,-33,0.01,0.002,5193,52
121.57363271713257,121055,2099,2048,1125,-51,0.01,0.002,5174,52
121.68362998962402,121165,2090,2048,1121,-42,0.01,0.002,5182,52
121.79306054115295,121275,2076,2048,1118,-28,0.01,0.002,5196,52
121.904061794281,121385,2104,2048,1113,-56,0.01,0.002,5167,52
122.0140872001648,121495,2091,2048,1108,-43,0.01,0.002,5179,52
122.12408423423767,121605,2075,2048,1106,-27,0.01,0.002,5194,52
122.23364591598511,121715,2080,2048,1103,-32,0.01,0.002,5189,52
122.34416651725769,121825,2079,2048,1099,-31,0.01,0.002,5189,52
122.45416450500488,121935,2099,2048,1094,-51,0.01,0.002,5168,52
122.56364297866821,122045,2091,2048,1090,-43,0.01,0.002,5175,52
122.67371439933777,122155,2076,2048,1087,-28,0.01,0.002,5190,52
122.78371238708496,122265,2098,2048,1082,-50,0.01,0.002,5167,52
122.89372849464417,122375,2091,2048,1078,-43,0.01,0.002,5173,52
123.00372695922852,122485,2072,2048,1076,-24,0.01,0.002,5191,52
123.11372542381287,122595,2081,2048,1072,-33,0.01,0.002,5182,52
123.22372245788574,122705,2096,2048,1067,-48,0.01,0.002,5166,52
123.33372020721436,122815,2090,2048,1063,-42,0.01,0.002,5171,52
123.44371795654297,122925,2072,2048,1061,-24,0.01,0.002,5188,52
123.55422592163086,123035,2080,2048,1058,-32,0.01,0.002,5180,52
123.66422367095947,123145,2076,2048,1055,-28,0.01,0.002,5183,52
123.77403497695923,123255,2097,2048,1050,-49,0.01,0.002,5161,52
123.88486242294312,123365,2087,2048,1046,-39,0.01,0.002,5170,52
123.99438071250916,123475,2073,2048,1044,-25,0.01,0.002,5184,52
124.1048891544342,123585,2094,2048,1039,-46,0.01,0.002,5162,52
124.21439552307129,123695,2088,2048,1035,-40,0.01,0.002,5167,52
124.32439398765564,123805,2072,2048,1033,-24,0.01,0.002,5183,52
124.43439149856567,123915,2075,2048,1030,-27,0.01,0.002,5179,52
124.54438948631287,124025,2094,2048,1025,-46,0.01,0.002,5159,52
124.65438771247864,124135,2087,2048,1021,-39,0.01,0.002,5165,52
124.76438570022583,124245,2072,2048,1019,-24,0.01,0.002,5180,52
124.87446570396423,124355,2076,2048,1016,-28,0.01,0.002,5175,52
124.98509120941162,124465,2094,2048,1012,-46,0.01,0.002,5156,52
125.0951292514801,124575,2087,2048,1008,-39,0.01,0.002,5163,52
125.20512819290161,124685,2068,2048,1006,-20,0.01,0.002,5181,52
125.31523036956787,124795,2076,2048,1003,-28,0.01,0.002,5173,52
125.42456316947937,124905,2091,2048,999,-43,0.01,0.002,5157,52
125.53493475914001,125015,2089,2048,994,-41,0.01,0.002,5158,52
125.64494895935059,125125,2068,2048,992,-20,0.01,0.002,5179,52
125.7549467086792,125235,2075,2048,990,-27,0.01,0.002,5171,52
125.86494421958923,125345,2073,2048,987,-25,0.01,0.002,5173,52
125.97497153282166,125455,2090,2048,983,-42,0.01,0.002,5155,52
126.08496832847595,125565,2065,2048,981,-17,0.01,0.002,5179,52
126.19496703147888,125675,2075,2048,979,-27,0.01,0.002,5169,52
126.30496430397034,125785,2071,2048,976,-23,0.01,0.002,5172,52
126.41496324539185,125895,2092,2048,972,-44,0.01,0.002,5150,52
126.52519989013672,126005,2065,2048,970,-17,0.01,0.002,5177,52
126.63519787788391,126115,2075,2048,968,-27,0.01,0.002,5167,52
126.74570608139038,126225,2072,2048,965,-24,0.01,0.002,5169,52
126.85570406913757,126335,2092,2048,961,-44,0.01,0.002,5148,51
126.96570205688477,126445,2063,2048,959,-15,0.01,0.002,5177,52
127.07553124427795,126555,2076,2048,956,-28,0.01,0.002,5163,52
127.18588066101074,126665,2065,2048,955,-17,0.01,0.002,5174,52
127.29587888717651,126775,2091,2048,950,-43,0.01,0.002,5147,51
127.4058768749237,126885,2064,2048,949,-16,0.01,0.002,5174,52
127.51587438583374,126995,2073,2048,946,-25,0.01,0.002,5164,52
127.62595844268799,127105,2067,2048,944,-19,0.01,0.002,5170,52
127.73595714569092,127215,2091,2048,940,-43,0.01,0.002,5145,51
127.84599375724792,127325,2063,2048,939,-15,0.01,0.002,5173,52
127.95599055290222,127435,2073,2048,936,-25,0.01,0.002,5162,52
128.06598830223083,127545,2068,2048,934,-20,0.01,0.002,5167,52
128.17598628997803,127655,2090,2048,930,-42,0.01,0.002,5144,51
128.28608202934265,127765,2059,2048,929,-11,0.01,0.002,5175,52
128.39608001708984,127875,2072,2048,926,-24,0.01,0.002,5161,52
128.5061776638031,127985,2067,2048,925,-19,0.01,0.002,5166,52
128.61599159240723,128095,2089,2048,920,-41,0.01,0.002,5143,51
128.72634029388428,128205,2059,2048,919,-11,0.01,0.002,5173,52
128.83584880828857,128315,2073,2048,917,-25,0.01,0.002,5158,52
128.9459011554718,128425,2067,2048,915,-19,0.01,0.002,5164,52
129.05589938163757,128535,2068,2048,913,-20,0.01,0.002,5163,52
129.1658971309662,128645,2087,2048,909,-39,0.01,0.002,5143,51
129.27589511871338,128755,2058,2048,908,-10,0.01,0.002,5172,52
129.38640093803406,128865,2071,2048,906,-23,0.01,0.002,5158,52
129.4964485168457,128975,2066,2048,904,-18,0.01,0.002,5163,52
129.60644626617432,129085,2068,2048,902,-20,0.01,0.002,5160,52
129.71650791168213,129195,2089,2048,898,-41,0.01,0.002,5139,51
129.82649278640747,129305,2059,2048,897,-11,0.01,0.002,5168,52
129.9364914894104,129415,2073,2048,894,-25,0.01,0.002,5154,52
